4.172181737576444e-007	1.494264e+001	9.371664e-003
4.272181737576444e-007	1.494996e+001	8.176942e-003
4.372181737576444e-007	1.495634e+001	7.134526e-003
4.472181737576444e-007	1.496190e+001	6.225000e-003
4.572181737576445e-007	1.496676e+001	5.431422e-003
4.672181737576445e-007	1.497100e+001	4.739011e-003
4.772181737576444e-007	1.497469e+001	4.134871e-003
4.872181737576444e-007	1.497792e+001	3.607747e-003
4.972181737576444e-007	1.498073e+001	3.147823e-003
5.072181737576445e-007	1.498319e+001	2.746531e-003
5.172181737576445e-007	1.498533e+001	2.396396e-003
5.272181737576445e-007	1.498720e+001	2.090898e-003
5.372181737576445e-007	1.498883e+001	1.824345e-003
5.472181737576445e-007	1.499026e+001	1.591773e-003
5.572181737576445e-007	1.499150e+001	1.388850e-003
5.672181737576445e-007	1.499258e+001	1.211796e-003
5.772181737576445e-007	1.499353e+001	1.057314e-003
5.872181737576445e-007	1.499435e+001	9.225248e-004
5.972181737576445e-007	1.499507e+001	8.049191e-004
6.072181737576446e-007	1.499570e+001	7.023061e-004
6.172181737576446e-007	1.499625e+001	6.127744e-004
6.272181737576446e-007	1.499673e+001	5.346565e-004
6.372181737576446e-007	1.499714e+001	4.664972e-004
6.472181737576446e-007	1.499751e+001	4.070270e-004
6.572181737576446e-007	1.499783e+001	3.551382e-004
6.672181737576446e-007	1.499810e+001	3.098644e-004
6.772181737576446e-007	1.499835e+001	2.703621e-004
6.872181737576446e-007	1.499856e+001	2.358957e-004
6.972181737576446e-007	1.499874e+001	2.058231e-004
7.072181737576447e-007	1.499890e+001	1.795843e-004
7.172181737576447e-007	1.499904e+001	1.566905e-004
7.272181737576447e-007	1.499916e+001	1.367152e-004
7.372181737576447e-007	1.499927e+001	1.192864e-004
7.472181737576447e-007	1.499936e+001	1.040795e-004
7.572181737576447e-007	1.499944e+001	9.081118e-005
7.672181737576447e-007	1.499952e+001	7.923436e-005
7.772181737576447e-007	1.499958e+001	6.913338e-005
7.872181737576447e-007	1.499963e+001	6.032008e-005
7.972181737576447e-007	1.499968e+001	5.263033e-005
8.072181737576448e-007	1.499972e+001	4.592089e-005
8.172181737576448e-007	1.499975e+001	4.006679e-005
8.272181737576448e-007	1.499979e+001	3.495898e-005
8.372181737576448e-007	1.499981e+001	3.050232e-005
8.472181737576448e-007	1.499984e+001	2.661381e-005
8.572181737576448e-007	1.499986e+001	2.322102e-005
8.672181737576448e-007	1.499988e+001	2.026075e-005
8.772181737576448e-007	1.499989e+001	1.767786e-005
8.872181737576448e-007	1.499991e+001	1.542424e-005
8.972181737576449e-007	1.499992e+001	1.345792e-005
9.072181737576449e-007	1.499993e+001	1.174228e-005
9.172181737576449e-007	1.499994e+001	1.024534e-005
9.272181737576449e-007	1.499995e+001	8.939242e-006
9.372181737576449e-007	1.499995e+001	7.799646e-006
9.472181737576449e-007	1.499996e+001	6.805328e-006
9.572181737576448e-007	1.499996e+001	5.937768e-006
9.672181737576447e-007	1.499997e+001	5.180807e-006
9.772181737576446e-007	1.499997e+001	4.520346e-006
9.872181737576445e-007	1.499998e+001	3.944081e-006
9.972181737576444e-007	1.499998e+001	3.441280e-006
1.007218173757644e-006	1.499998e+001	3.002577e-006
1.017218173757644e-006	1.499998e+001	2.619802e-006
1.027218173757644e-006	1.499999e+001	2.285823e-006
1.037218173757644e-006	1.499999e+001	1.994421e-006
1.047218173757644e-006	1.499999e+001	1.740167e-006
1.057218173757644e-006	1.499999e+001	1.518327e-006
1.067218173757644e-006	1.499999e+001	1.324767e-006
1.077218173757644e-006	1.499999e+001	1.155882e-006
1.087218173757644e-006	1.499999e+001	1.008528e-006
1.097218173757644e-006	1.499999e+001	8.799581e-007
1.107218173757643e-006	1.500000e+001	7.677789e-007
1.117218173757643e-006	1.500000e+001	6.699006e-007
1.127218173757643e-006	1.500000e+001	5.845001e-007
1.137218173757643e-006	1.500000e+001	5.099866e-007
1.147218173757643e-006	1.500000e+001	4.449723e-007
1.157218173757643e-006	1.500000e+001	3.882461e-007
1.167218173757643e-006	1.500000e+001	3.387516e-007
1.177218173757643e-006	1.500000e+001	2.955667e-007
1.187218173757643e-006	1.500000e+001	2.578872e-007
1.197218173757643e-006	1.500000e+001	2.250111e-007
1.207218173757642e-006	1.500000e+001	1.963261e-007
1.217218173757642e-006	1.500000e+001	1.712980e-007
1.227218173757642e-006	1.500000e+001	1.494605e-007
1.247218173757642e-006	1.500000e+001	1.137823e-007
1.267218173757642e-006	1.500000e+001	8.662102e-008
1.287218173757642e-006	1.500000e+001	6.594345e-008
1.317218173757641e-006	1.500000e+001	4.380203e-008
1.347218173757641e-006	1.500000e+001	2.909490e-008
1.370075316614784e-006	1.500000e+001	2.222230e-008
1.392932459471927e-006	1.500000e+001	1.641140e-008
1.415789602329069e-006	1.500000e+001	1.166222e-008
1.438646745186212e-006	1.500000e+001	7.974730e-009
1.461503888043354e-006	1.500000e+001	5.348948e-009
1.484361030900497e-006	1.500000e+001	3.784870e-009
1.507218173757640e-006	1.500000e+001	3.282496e-009
1.598646745186210e-006	1.500000e+001	1.930688e-009
1.690075316614781e-006	1.500000e+001	8.731988e-010
1.781503888043351e-006	1.500000e+001	1.100279e-010
1.872932459471922e-006	1.500000e+001	-3.588245e-010
1.964361030900492e-006	1.500000e+001	-5.333584e-010
2.055789602329063e-006	1.500000e+001	-4.135738e-010
2.147218173757633e-006	1.500000e+001	5.293543e-013
9.887218173757561e-006	1.500000e+001	0.000000e+000
2.012721817375829e-005	1.500000e+001	0.000000e+000
3.036721817375992e-005	1.500000e+001	0.000000e+000
4.060721817376156e-005	1.500000e+001	0.000000e+000
5.084721817376320e-005	1.500000e+001	0.000000e+000
6.108721817376480e-005	1.500000e+001	0.000000e+000
7.132721817375950e-005	1.500000e+001	0.000000e+000
8.156721817375420e-005	1.500000e+001	0.000000e+000
9.180721817374889e-005	1.500000e+001	0.000000e+000
1.000000010000000e-004	1.500000e+001	0.000000e+000
1.000000011000000e-004	1.500000e+001	-3.399479e-005
1.000000013000000e-004	1.500000e+001	-1.072600e-004
1.000000014518239e-004	1.500000e+001	-1.693649e-004
1.000000016032940e-004	1.500000e+001	-2.404811e-004
1.000000019062343e-004	1.500000e+001	-3.986124e-004
1.000000020000000e-004	1.500000e+001	-4.514107e-004
1.000001438020113e-004	1.499966e+001	-4.242874e-002
1.000002856040226e-004	1.499874e+001	-8.346703e-002
1.000004274060340e-004	1.499726e+001	-1.235663e-001
1.000005692080453e-004	1.499520e+001	-1.627265e-001
1.000007110100566e-004	1.499258e+001	-2.009476e-001
1.000008528120679e-004	1.498938e+001	-2.382297e-001
1.000009946140792e-004	1.498562e+001	-2.745727e-001
1.000019872887465e-004	1.494627e+001	-5.071213e-001
1.000039726380811e-004	1.481648e+001	-8.849413e-001
1.000068057026054e-004	1.454980e+001	-1.279946e+000
1.000100640490584e-004	1.415685e+001	-1.571913e+000
1.000138804280761e-004	1.362311e+001	-1.758006e+000
1.000182159107889e-004	1.297081e+001	-1.841817e+000
1.000233808718060e-004	1.217840e+001	-1.840613e+000
1.000294161986308e-004	1.127425e+001	-1.769750e+000
1.000369206715163e-004	1.021696e+001	-1.639773e+000
1.000461883644979e-004	9.026886e+000	-1.465568e+000
1.000561883644979e-004	7.883392e+000	-1.285689e+000
1.000661883644979e-004	6.879564e+000	-1.123498e+000
1.000761883644979e-004	6.002821e+000	-9.806842e-001
1.000861883644979e-004	5.237635e+000	-8.557634e-001
1.000961883644979e-004	4.569945e+000	-7.466925e-001
1.001061883644979e-004	3.987361e+000	-6.515082e-001
1.001161883644979e-004	3.479044e+000	-5.684537e-001
1.001261883644979e-004	3.035527e+000	-4.959862e-001
1.001361883644979e-004	2.648551e+000	-4.327568e-001
1.001461883644979e-004	2.310907e+000	-3.775879e-001
1.001561883644979e-004	2.016307e+000	-3.294521e-001
1.001661883644978e-004	1.759264e+000	-2.874528e-001
1.001761883644978e-004	1.534988e+000	-2.508076e-001
1.001861883644978e-004	1.339304e+000	-2.188340e-001
1.001961883644978e-004	1.168567e+000	-1.909365e-001
1.002061883644978e-004	1.019595e+000	-1.665955e-001
1.002161883644978e-004	8.896146e-001	-1.453575e-001
1.002261883644978e-004	7.762043e-001	-1.268270e-001
1.002361883644978e-004	6.772519e-001	-1.106588e-001
1.002461883644978e-004	5.909142e-001	-9.655172e-002
1.002561883644978e-004	5.155831e-001	-8.424308e-002
1.002661883644978e-004	4.498553e-001	-7.350357e-002
1.002761883644978e-004	3.925067e-001	-6.413316e-002
1.002861883644978e-004	3.424690e-001	-5.595731e-002
1.002961883644978e-004	2.988102e-001	-4.882374e-002
1.003061883644978e-004	2.607172e-001	-4.259957e-002
1.003161883644978e-004	2.274803e-001	-3.716888e-002
1.003261883644978e-004	1.984806e-001	-3.243050e-002
1.003361883644978e-004	1.731778e-001	-2.829618e-002
1.003461883644978e-004	1.511007e-001	-2.468891e-002
1.003561883644978e-004	1.318380e-001	-2.154151e-002
1.003661883644977e-004	1.150310e-001	-1.879535e-002
1.003761883644977e-004	1.003666e-001	-1.639927e-002
1.003861883644977e-004	8.757158e-002	-1.430865e-002
1.003961883644977e-004	7.640775e-002	-1.248455e-002
1.004061883644977e-004	6.666710e-002	-1.089299e-002
1.004161883644977e-004	5.816822e-002	-9.504327e-003
1.004261883644977e-004	5.075280e-002	-8.292693e-003
1.004361883644977e-004	4.428271e-002	-7.235520e-003
1.004461883644977e-004	3.863744e-002	-6.313119e-003
1.004561883644977e-004	3.371185e-002	-5.508307e-003
1.004661883644977e-004	2.941418e-002	-4.806095e-003
1.004761883644977e-004	2.566439e-002	-4.193402e-003
1.004861883644977e-004	2.239263e-002	-3.658817e-003
1.004961883644977e-004	1.953796e-002	-3.192382e-003
1.005061883644977e-004	1.704722e-002	-2.785410e-003
1.005161883644977e-004	1.487400e-002	-2.430319e-003
1.005261883644977e-004	1.297783e-002	-2.120496e-003
1.005361883644977e-004	1.132338e-002	-1.850170e-003
1.005461883644977e-004	9.879849e-003	-1.614306e-003
1.005561883644976e-004	8.620342e-003	-1.408510e-003
1.005661883644976e-004	7.521400e-003	-1.228950e-003
1.005761883644976e-004	6.562554e-003	-1.072281e-003
1.005861883644976e-004	5.725944e-003	-9.355837e-004
1.005961883644976e-004	4.995987e-003	-8.163133e-004
1.006061883644976e-004	4.359087e-003	-7.122477e-004
1.006161883644976e-004	3.803380e-003	-6.214486e-004
1.006261883644976e-004	3.318516e-003	-5.422249e-004
1.006361883644976e-004	2.895463e-003	-4.731008e-004
1.006461883644976e-004	2.526343e-003	-4.127887e-004
1.006561883644976e-004	2.204278e-003	-3.601654e-004
1.006661883644976e-004	1.923272e-003	-3.142507e-004
1.006761883644976e-004	1.678088e-003	-2.741892e-004
1.006861883644976e-004	1.464162e-003	-2.392349e-004
1.006961883644976e-004	1.277507e-003	-2.087367e-004
1.007061883644976e-004	1.114647e-003	-1.821264e-004
1.007161883644976e-004	9.725493e-004	-1.589085e-004
1.007261883644976e-004	8.485664e-004	-1.386505e-004
1.007361883644976e-004	7.403891e-004	-1.209750e-004
1.007461883644975e-004	6.460025e-004	-1.055528e-004
1.007561883644975e-004	5.636485e-004	-9.209668e-005
1.007661883644975e-004	4.917933e-004	-8.035597e-005
1.007761883644975e-004	4.290983e-004	-7.011200e-005
1.007861883644975e-004	3.743958e-004	-6.117395e-005
1.007961883644975e-004	3.266669e-004	-5.337535e-005
1.008061883644975e-004	2.850227e-004	-4.657093e-005
1.008161883644975e-004	2.486873e-004	-4.063396e-005
1.008261883644975e-004	2.169840e-004	-3.545384e-005
1.008361883644975e-004	1.893224e-004	-3.093410e-005
1.008461883644975e-004	1.651871e-004	-2.699055e-005
1.008561883644975e-004	1.441287e-004	-2.354973e-005
1.008661883644975e-004	1.257548e-004	-2.054755e-005
1.008761883644975e-004	1.097233e-004	-1.792810e-005
1.008861883644975e-004	9.573548e-005	-1.564258e-005
1.008961883644975e-004	8.353089e-005	-1.364843e-005
1.009061883644975e-004	7.288218e-005	-1.190850e-005
1.009161883644975e-004	6.359098e-005	-1.039037e-005
1.009261883644975e-004	5.548425e-005	-9.065782e-006
1.009361883644975e-004	4.841098e-005	-7.910055e-006
1.009461883644974e-004	4.223944e-005	-6.901662e-006
1.009561883644974e-004	3.685465e-005	-6.021821e-006
1.009661883644974e-004	3.215633e-005	-5.254145e-006
1.009761883644974e-004	2.805697e-005	-4.584334e-006
1.009861883644974e-004	2.448020e-005	-3.999912e-006
1.009961883644974e-004	2.135940e-005	-3.489994e-006
1.010061883644974e-004	1.863645e-005	-3.045081e-006
1.010161883644974e-004	1.626063e-005	-2.656887e-006
1.010261883644974e-004	1.418769e-005	-2.318180e-006
1.010361883644974e-004	1.237901e-005	-2.022653e-006
1.010461883644974e-004	1.080090e-005	-1.764801e-006
1.010561883644974e-004	9.423978e-006	-1.539820e-006
1.010661883644974e-004	8.222586e-006	-1.343520e-006
1.010761883644974e-004	7.174351e-006	-1.172245e-006
1.010861883644974e-004	6.259748e-006	-1.022804e-006
1.010961883644974e-004	5.461740e-006	-8.924144e-007
1.011061883644974e-004	4.765464e-006	-7.786473e-007
1.011161883644974e-004	4.157951e-006	-6.793835e-007
1.011261883644974e-004	3.627886e-006	-5.927741e-007
1.011361883644973e-004	3.165394e-006	-5.172058e-007
1.011461883644973e-004	2.761862e-006	-4.512711e-007
1.011561883644973e-004	2.409773e-006	-3.937420e-007
1.011661883644973e-004	2.102570e-006	-3.435468e-007
1.011761883644973e-004	1.834529e-006	-2.997507e-007
1.011861883644973e-004	1.600659e-006	-2.615377e-007
1.011961883644973e-004	1.396603e-006	-2.281963e-007
1.012061883644973e-004	1.218561e-006	-1.991053e-007
1.012161883644973e-004	1.063216e-006	-1.737228e-007
1.012261883644973e-004	9.276744e-007	-1.515762e-007
1.012461883644973e-004	7.062264e-007	-1.153930e-007
1.012661883644973e-004	5.376410e-007	-8.784720e-008
1.012861883644973e-004	4.092990e-007	-6.687693e-008
1.013161883644973e-004	2.718713e-007	-4.442208e-008
1.013461883644972e-004	1.805868e-007	-2.950676e-008
1.013690455073544e-004	1.379298e-007	-2.253687e-008
1.013919026502115e-004	1.018626e-007	-1.664372e-008
1.014147597930686e-004	7.238527e-008	-1.182730e-008
1.014376169359258e-004	4.949772e-008	-8.087620e-009
1.014604740787829e-004	3.319996e-008	-5.424667e-009
1.014833312216400e-004	2.349200e-008	-3.838447e-009
1.015061883644972e-004	2.037385e-008	-3.328960e-009
1.015433312216400e-004	1.399426e-008	-2.286576e-009
1.015804740787828e-004	8.799012e-009	-1.437704e-009
1.016176169359257e-004	4.788094e-009	-7.823450e-010
1.016547597930685e-004	1.961511e-009	-3.204988e-010
1.016919026502113e-004	3.192613e-010	-5.216540e-011
1.017290455073542e-004	-1.386548e-010	2.265528e-011
1.017661883644970e-004	5.877628e-010	-9.603680e-011
1.017761883644970e-004	5.128334e-010	-8.379379e-011
1.120161883644917e-004	0.000000e+000	0.000000e+000
1.222561883644864e-004	0.000000e+000	0.000000e+000
1.324961883644811e-004	0.000000e+000	0.000000e+000
1.427361883644758e-004	0.000000e+000	0.000000e+000
1.529761883644705e-004	0.000000e+000	0.000000e+000
1.632161883644652e-004	0.000000e+000	0.000000e+000
1.734561883644599e-004	0.000000e+000	0.000000e+000
1.836961883644546e-004	0.000000e+000	0.000000e+000
1.939361883644493e-004	0.000000e+000	0.000000e+000
2.000000000000000e-004	0.000000e+000	0.000000e+000
2.000000001000000e-004	3.749427e-010	3.399477e-005
2.000000003000000e-004	1.666880e-009	1.072601e-004
2.000000004518239e-004	3.358006e-009	1.693651e-004
2.000000006032940e-004	6.184879e-009	2.404814e-004
2.000000009062343e-004	1.401990e-008	3.986127e-004
2.000000010000000e-004	1.701276e-008	4.514108e-004
2.000000718966764e-004	8.442584e-005	2.158023e-002
2.000001427933528e-004	3.183624e-004	4.246391e-002
2.000002136900293e-004	7.018266e-004	6.310245e-002
2.000002845867056e-004	1.234819e-003	8.349586e-002
2.000003554833821e-004	1.917338e-003	1.036441e-001
2.000004263800585e-004	2.749386e-003	1.235473e-001
2.000004972767349e-004	3.730961e-003	1.432053e-001
2.000009936140578e-004	1.367054e-002	2.757557e-001
2.000017023945327e-004	3.713624e-002	4.496328e-001
2.000027705946776e-004	9.082642e-002	6.808715e-001
2.000041781372560e-004	1.901878e-001	9.365160e-001
2.000061119230241e-004	3.694598e-001	1.212211e+000
2.000085910851552e-004	6.529815e-001	1.465840e+000
2.000118799730920e-004	1.091072e+000	1.676182e+000
2.000161123154503e-004	1.710745e+000	1.811268e+000
2.000208830370383e-004	2.439343e+000	1.850008e+000
2.000265451335110e-004	3.300927e+000	1.809141e+000
2.000332099199316e-004	4.271176e+000	1.706931e+000
2.000416368760238e-004	5.404344e+000	1.551115e+000
2.000516368760238e-004	6.613449e+000	1.365718e+000
2.000616368760238e-004	7.680364e+000	1.194878e+000
2.000716368760238e-004	8.612953e+000	1.043338e+000
2.000816368760237e-004	9.427061e+000	9.105196e-001
2.000916368760237e-004	1.013748e+001	7.944900e-001
2.001016368760237e-004	1.075736e+001	6.932174e-001
2.001116368760237e-004	1.129822e+001	6.048470e-001
2.001216368760237e-004	1.177013e+001	5.277403e-001
2.001316368760237e-004	1.218188e+001	4.604629e-001
2.001416368760237e-004	1.254114e+001	4.017620e-001
2.001516368760237e-004	1.285460e+001	3.505444e-001
2.001616368760237e-004	1.312810e+001	3.058562e-001
2.001716368760237e-004	1.336674e+001	2.668649e-001
2.001816368760237e-004	1.357495e+001	2.328443e-001
2.001916368760237e-004	1.375662e+001	2.031608e-001
2.002016368760237e-004	1.391513e+001	1.772613e-001
2.002116368760237e-004	1.405343e+001	1.546636e-001
2.002216368760237e-004	1.417410e+001	1.349467e-001
2.002316368760237e-004	1.427939e+001	1.177434e-001
2.002416368760237e-004	1.437125e+001	1.027332e-001
2.002516368760237e-004	1.445141e+001	8.963652e-002
2.002616368760237e-004	1.452134e+001	7.820944e-002
2.002716368760237e-004	1.458236e+001	6.823912e-002
2.002816368760236e-004	1.463561e+001	5.953983e-002
2.002916368760236e-004	1.468206e+001	5.194955e-002
2.003016368760236e-004	1.472259e+001	4.532690e-002
2.003116368760236e-004	1.475796e+001	3.954851e-002
2.003216368760236e-004	1.478881e+001	3.450678e-002
2.003316368760236e-004	1.481573e+001	3.010777e-002
2.003416368760236e-004	1.483923e+001	2.626956e-002
2.003516368760236e-004	1.485972e+001	2.292065e-002
2.003616368760236e-004	1.487760e+001	1.999867e-002
2.003716368760236e-004	1.489321e+001	1.744919e-002
2.003816368760236e-004	1.490682e+001	1.522473e-002
2.003916368760236e-004	1.491870e+001	1.328384e-002
2.004016368760236e-004	1.492906e+001	1.159039e-002
2.004116368760236e-004	1.493811e+001	1.011282e-002
2.004216368760236e-004	1.494600e+001	8.823610e-003
2.004316368760236e-004	1.495288e+001	7.698755e-003
2.004416368760236e-004	1.495889e+001	6.717300e-003
2.004516368760236e-004	1.496413e+001	5.860962e-003
2.004616368760236e-004	1.496870e+001	5.113793e-003
2.004716368760235e-004	1.497269e+001	4.461874e-003
2.004816368760235e-004	1.497617e+001	3.893064e-003
2.004916368760235e-004	1.497921e+001	3.396766e-003
2.005016368760235e-004	1.498186e+001	2.963739e-003
2.005116368760235e-004	1.498417e+001	2.585914e-003
2.005216368760235e-004	1.498619e+001	2.256256e-003
2.005316368760235e-004	1.498795e+001	1.968623e-003
2.005416368760235e-004	1.498949e+001	1.717658e-003
2.005516368760235e-004	1.499083e+001	1.498687e-003
2.005616368760235e-004	1.499200e+001	1.307630e-003
2.005716368760235e-004	1.499302e+001	1.140931e-003
2.005816368760235e-004	1.499391e+001	9.954821e-004
2.005916368760235e-004	1.499468e+001	8.685756e-004
2.006016368760235e-004	1.499536e+001	7.578475e-004
2.006116368760235e-004	1.499595e+001	6.612353e-004
2.006216368760235e-004	1.499647e+001	5.769394e-004
2.006316368760235e-004	1.499692e+001	5.033898e-004
2.006416368760235e-004	1.499731e+001	4.392164e-004
2.006516368760235e-004	1.499765e+001	3.832241e-004
2.006616368760234e-004	1.499795e+001	3.343698e-004
2.006716368760234e-004	1.499821e+001	2.917435e-004
2.006816368760234e-004	1.499844e+001	2.545513e-004
2.006916368760234e-004	1.499864e+001	2.221005e-004
2.007016368760234e-004	1.499881e+001	1.937866e-004
2.007116368760234e-004	1.499897e+001	1.690822e-004
2.007216368760234e-004	1.499910e+001	1.475272e-004
2.007316368760234e-004	1.499921e+001	1.287201e-004
2.007416368760234e-004	1.499931e+001	1.123105e-004
2.007516368760234e-004	1.499940e+001	9.799293e-005
2.007616368760234e-004	1.499948e+001	8.550056e-005
2.007716368760234e-004	1.499954e+001	7.460074e-005
2.007816368760234e-004	1.499960e+001	6.509045e-005
2.007916368760234e-004	1.499965e+001	5.679257e-005
2.008016368760234e-004	1.499970e+001	4.955252e-005
2.008116368760234e-004	1.499973e+001	4.323544e-005
2.008216368760234e-004	1.499977e+001	3.772369e-005
2.008316368760234e-004	1.499980e+001	3.291458e-005
2.008416368760234e-004	1.499982e+001	2.871855e-005
2.008516368760234e-004	1.499985e+001	2.505744e-005
2.008616368760233e-004	1.499987e+001	2.186306e-005
2.008716368760233e-004	1.499988e+001	1.907590e-005
2.008816368760233e-004	1.499990e+001	1.664406e-005
2.008916368760233e-004	1.499991e+001	1.452224e-005
2.009016368760233e-004	1.499992e+001	1.267091e-005
2.009116368760233e-004	1.499993e+001	1.105559e-005
2.009216368760233e-004	1.499994e+001	9.646195e-006
2.009316368760233e-004	1.499995e+001	8.416475e-006
2.009416368760233e-004	1.499996e+001	7.343523e-006
2.009516368760233e-004	1.499996e+001	6.407353e-006
2.009616368760233e-004	1.499997e+001	5.590528e-006
2.009716368760233e-004	1.499997e+001	4.877834e-006
2.009816368760233e-004	1.499997e+001	4.255996e-006
2.009916368760233e-004	1.499998e+001	3.713431e-006
2.010016368760233e-004	1.499998e+001	3.240034e-006
2.010116368760233e-004	1.499998e+001	2.826987e-006
2.010216368760233e-004	1.499998e+001	2.466596e-006
2.010316368760233e-004	1.499999e+001	2.152148e-006
2.010416368760233e-004	1.499999e+001	1.877787e-006
2.010516368760232e-004	1.499999e+001	1.638402e-006
2.010616368760232e-004	1.499999e+001	1.429535e-006
2.010716368760232e-004	1.499999e+001	1.247294e-006
2.010816368760232e-004	1.499999e+001	1.088286e-006
2.010916368760232e-004	1.499999e+001	9.495490e-007
2.011016368760232e-004	1.500000e+001	8.284982e-007
2.011116368760232e-004	1.500000e+001	7.228792e-007
2.011216368760232e-004	1.500000e+001	6.307249e-007
2.011316368760232e-004	1.500000e+001	5.503185e-007
2.011416368760232e-004	1.500000e+001	4.801626e-007
2.011516368760232e-004	1.500000e+001	4.189503e-007
2.011616368760232e-004	1.500000e+001	3.655415e-007
2.011716368760232e-004	1.500000e+001	3.189414e-007
2.011816368760232e-004	1.500000e+001	2.782820e-007
2.011916368760232e-004	1.500000e+001	2.428060e-007
2.012016368760232e-004	1.500000e+001	2.118525e-007
2.012116368760232e-004	1.500000e+001	1.848450e-007
2.012216368760232e-004	1.500000e+001	1.612805e-007
2.012416368760231e-004	1.500000e+001	1.227808e-007
2.012616368760231e-004	1.500000e+001	9.347139e-008
2.012816368760231e-004	1.500000e+001	7.115855e-008
2.013116368760231e-004	1.500000e+001	4.726608e-008
2.013416368760231e-004	1.500000e+001	3.139585e-008
2.013644940188802e-004	1.500000e+001	2.397974e-008
2.013873511617374e-004	1.500000e+001	1.770929e-008
2.014102083045945e-004	1.500000e+001	1.258452e-008
2.014330654474516e-004	1.500000e+001	8.605408e-009
2.014559225903087e-004	1.500000e+001	5.771967e-009
2.014787797331659e-004	1.500000e+001	4.084193e-009
2.015016368760230e-004	1.500000e+001	3.542088e-009
2.015873511617373e-004	1.500000e+001	2.098512e-009
2.016730654474515e-004	1.500000e+001	9.675048e-010
2.017587797331658e-004	1.500000e+001	1.490654e-010
2.018444940188800e-004	1.500000e+001	-3.568060e-010
2.019302083045942e-004	1.500000e+001	-5.501094e-010
2.020159225903085e-004	1.500000e+001	-4.308449e-010
2.021016368760227e-004	1.500000e+001	9.876544e-013
